"County_ID","County_Type","County_Name","Province_Type","Province_Name","Region_Name","Region_Type","State_ID","Country"
"926000234","926001","San Benito",".","","",".","9260006",""
"926000235","926001","San Bernardino",".","","",".","9260006",""
"926000236","926001","San Diego",".","","",".","9260006",""
"926000237","926001","San Francisco",".","","",".","9260006",""
"926000238","926001","San Joaquin",".","","",".","9260006",""
"926000239","926001","San Luis Obispo",".","","",".","9260006",""
"926000240","926001","San Mateo",".","","",".","9260006",""
"926000241","926001","Santa Barbara",".","","",".","9260006",""
"926000242","926001","Santa Clara",".","","",".","9260006",""
"926000243","926001","Santa Cruz",".","","",".","9260006",""
"926000244","926001","Shasta",".","","",".","9260006",""
"926000245","926001","Sierra",".","","",".","9260006",""
"926000246","926001","Siskiyou",".","","",".","9260006",""
"926000247","926001","Solano",".","","",".","9260006",""
"926000248","926001","Sonoma",".","","",".","9260006",""
"926000249","926001","Stanislaus",".","","",".","9260006",""
"926000250","926001","Sutter",".","","",".","9260006",""
"926000251","926001","Tehama",".","","",".","9260006",""
"926000252","926001","Trinity",".","","",".","9260006",""
"926000253","926001","Tulare",".","","",".","9260006",""
"926000254","926001","Tuolumne",".","","",".","9260006",""
"926000255","926001","Ventura",".","","",".","9260006",""
"926000256","926001","Washoe",".","","",".","9260006",""
"926000257","926001","Yolo",".","","",".","9260006",""
"926000258","926001","Yuba",".","","",".","9260006",""
"926000259","926001","Adams",".","","",".","9260008",""
"926000260","926001","Alamosa",".","","",".","9260008",""
"926000261","926001","Arapahoe",".","","",".","9260008",""
"926000262","926001","Archuleta",".","","",".","9260008",""
"926000263","926001","Baca",".","","",".","9260008",""
"926000264","926001","Bent",".","","",".","9260008",""
"926000265","926001","Boulder",".","","",".","9260008",""
"926000266","926001","Chaffee",".","","",".","9260008",""
"926000267","926001","Cheyenne",".","","",".","9260008",""
"926000268","926001","Clear Creek",".","","",".","9260008",""
"926000269","926001","Conejos",".","","",".","9260008",""
"926000270","926001","Costilla",".","","",".","9260008",""
"926000271","926001","Crowley",".","","",".","9260008",""
"926000272","926001","Custer",".","","",".","9260008",""
"926000273","926001","Delta",".","","",".","9260008",""
"926000274","926001","Denver",".","","",".","9260008",""
"926000275","926001","Dolores",".","","",".","9260008",""
"926000276","926001","Douglas",".","","",".","9260008",""
"926000277","926001","Eagle",".","","",".","9260008",""
"926000278","926001","El Paso",".","","",".","9260008",""
"926000279","926001","Elbert",".","","",".","9260008",""
"926000280","926001","Fremont",".","","",".","9260008",""
"926000281","926001","Garfield",".","","",".","9260008",""
"926000282","926001","Gilpin",".","","",".","9260008",""
"926000283","926001","Grand",".","","",".","9260008",""
"926000284","926001","Gunnison",".","","",".","9260008",""
"926000285","926001","Hinsdale",".","","",".","9260008",""
"926000286","926001","Huerfano",".","","",".","9260008",""
"926000287","926001","Jackson",".","","",".","9260008",""
"926000288","926001","Jefferson",".","","",".","9260008",""
"926000289","926001","Kiowa",".","","",".","9260008",""
"926000290","926001","Kit Carson",".","","",".","9260008",""
"926000291","926001","La Plata",".","","",".","9260008",""
"926000292","926001","Lake",".","","",".","9260008",""
"926000293","926001","Larimer",".","","",".","9260008",""
"926000294","926001","Las Animas",".","","",".","9260008",""
"926000295","926001","Lincoln",".","","",".","9260008",""
"926000296","926001","Logan",".","","",".","9260008",""
"926000297","926001","Mesa",".","","",".","9260008",""
"926000298","926001","Mineral",".","","",".","9260008",""
"926000299","926001","Moffat",".","","",".","9260008",""
"926000300","926001","Montezuma",".","","",".","9260008",""
"926000301","926001","Montrose",".","","",".","9260008",""
"926000302","926001","Morgan",".","","",".","9260008",""
"926000303","926001","Otero",".","","",".","9260008",""
"926000304","926001","Ouray",".","","",".","9260008",""
"926000305","926001","Park",".","","",".","9260008",""
"926000306","926001","Phillips",".","","",".","9260008",""
"926000307","926001","Pitkin",".","","",".","9260008",""
"926000308","926001","Prowers",".","","",".","9260008",""
"926000309","926001","Pueblo",".","","",".","9260008",""
"926000310","926001","Rio Arriba",".","","",".","9260008",""
"926000311","926001","Rio Blanco",".","","",".","9260008",""
"926000312","926001","Rio Grande",".","","",".","9260008",""
"926000313","926001","Routt",".","","",".","9260008",""
"926000314","926001","Saguache",".","","",".","9260008",""
"926000315","926001","San Juan",".","","",".","9260008",""
"926000316","926001","San Miguel",".","","",".","9260008",""
"926000317","926001","Sedgwick",".","","",".","9260008",""
"926000318","926001","Summit",".","","",".","9260008",""
"926000319","926001","Teller",".","","",".","9260008",""
"926000320","926001","Uintah",".","","",".","9260008",""
"926000321","926001","Washington",".","","",".","9260008",""
"926000322","926001","Weld",".","","",".","9260008",""
"926000323","926001","Yuma",".","","",".","9260008",""
"926000324","926001","Berkshire",".","","",".","9260009",""
"926000325","926001","Fairfield",".","","",".","9260009",""
"926000326","926001","Hartford",".","","",".","9260009",""
"926000327","926001","Litchfield",".","","",".","9260009",""
"926000328","926001","Middlesex",".","","",".","9260009",""
"926000329","926001","New Haven",".","","",".","9260009",""
"926000330","926001","New London",".","","",".","9260009",""
"926000331","926001","Tolland",".","","",".","9260009",""
"926000332","926001","Westchester",".","","",".","9260009",""
"926000333","926001","Windham",".","","",".","9260009",""
"926000334","926001","District of Columbia",".","","",".","9260011",""
"926000335","926001","Montgomery",".","","",".","9260011",""
"926000336","926001","Chester",".","","",".","9260010",""
"926000337","926001","Dorchester",".","","",".","9260010",""
"926000338","926001","Kent",".","","",".","9260010",""
"926000339","926001","New Castle",".","","",".","9260010",""
"926000340","926001","Sussex",".","","",".","9260010",""
"926000341","926001","Alachua",".","","",".","9260012",""
"926000342","926001","Baker",".","","",".","9260012",""
"926000343","926001","Bay",".","","",".","9260012",""
"926000344","926001","Bradford",".","","",".","9260012",""
"926000345","926001","Brevard",".","","",".","9260012",""
"926000346","926001","Broward",".","","",".","9260012",""
"926000347","926001","Calhoun",".","","",".","9260012",""
"926000348","926001","Charlotte",".","","",".","9260012",""
"926000349","926001","Citrus",".","","",".","9260012",""
"926000350","926001","Clay",".","","",".","9260012",""
"926000351","926001","Collier",".","","",".","9260012",""
"926000352","926001","Columbia",".","","",".","9260012",""
"926000353","926001","DeSoto",".","","",".","9260012",""
"926000354","926001","Decatur",".","","",".","9260012",""
"926000355","926001","Dixie",".","","",".","9260012",""
"926000356","926001","Duval",".","","",".","9260012",""
"926000357","926001","Escambia",".","","",".","9260012",""
"926000358","926001","Flagler",".","","",".","9260012",""
"926000359","926001","Franklin",".","","",".","9260012",""
"926000360","926001","Gadsden",".","","",".","9260012",""
"926000361","926001","Gilchrist",".","","",".","9260012",""
"926000362","926001","Glades",".","","",".","9260012",""
"926000363","926001","Gulf",".","","",".","9260012",""
"926000364","926001","Hamilton",".","","",".","9260012",""
"926000365","926001","Hardee",".","","",".","9260012",""
"926000366","926001","Hendry",".","","",".","9260012",""
"926000367","926001","Hernando",".","","",".","9260012",""
"926000368","926001","Highlands",".","","",".","9260012",""
"926000369","926001","Hillsborough",".","","",".","9260012",""
"926000370","926001","Holmes",".","","",".","9260012",""
"926000371","926001","Indian River",".","","",".","9260012",""
"926000372","926001","Jackson",".","","",".","9260012",""
"926000373","926001","Jefferson",".","","",".","9260012",""
"926000374","926001","Lafayette",".","","",".","9260012",""
"926000375","926001","Lake",".","","",".","9260012",""
"926000376","926001","Lee",".","","",".","9260012",""
"926000377","926001","Leon",".","","",".","9260012",""
"926000378","926001","Levy",".","","",".","9260012",""
"926000379","926001","Liberty",".","","",".","9260012",""
"926000380","926001","Madison",".","","",".","9260012",""
"926000381","926001","Manatee",".","","",".","9260012",""
"926000382","926001","Marion",".","","",".","9260012",""
"926000383","926001","Martin",".","","",".","9260012",""
"926000384","926001","Miami-Dade",".","","",".","9260012",""
"926000385","926001","Monroe",".","","",".","9260012",""
"926000386","926001","Nassau",".","","",".","9260012",""
"926000387","926001","Okaloosa",".","","",".","9260012",""
"926000388","926001","Okeechobee",".","","",".","9260012",""
"926000389","926001","Orange",".","","",".","9260012",""
"926000390","926001","Osceola",".","","",".","9260012",""
"926000391","926001","Palm Beach",".","","",".","9260012",""
"926000392","926001","Pasco",".","","",".","9260012",""
"926000393","926001","Pinellas",".","","",".","9260012",""
"926000394","926001","Polk",".","","",".","9260012",""
"926000395","926001","Putnam",".","","",".","9260012",""
"926000396","926001","Santa Rosa",".","","",".","9260012",""
"926000397","926001","Sarasota",".","","",".","9260012",""
"926000398","926001","Seminole",".","","",".","9260012",""
"926000399","926001","St. Johns",".","","",".","9260012",""
"926000400","926001","St. Lucie",".","","",".","9260012",""
"926000401","926001","Sumter",".","","",".","9260012",""
"926000402","926001","Suwannee",".","","",".","9260012",""
"926000403","926001","Taylor",".","","",".","9260012",""
"926000404","926001","Union",".","","",".","9260012",""
"926000405","926001","Volusia",".","","",".","9260012",""
"926000406","926001","Wakulla",".","","",".","9260012",""
"926000407","926001","Walton",".","","",".","9260012",""
"926000408","926001","Washington",".","","",".","9260012",""
"926000409","926001","Appling",".","","",".","9260013",""
"926000410","926001","Atkinson",".","","",".","9260013",""
"926000411","926001","Bacon",".","","",".","9260013",""
"926000412","926001","Baker",".","","",".","9260013",""
"926000413","926001","Baldwin",".","","",".","9260013",""
"926000414","926001","Banks",".","","",".","9260013",""
"926000415","926001","Barrow",".","","",".","9260013",""
"926000416","926001","Bartow",".","","",".","9260013",""
"926000417","926001","Ben Hill",".","","",".","9260013",""
"926000418","926001","Berrien",".","","",".","9260013",""
"926000419","926001","Bibb",".","","",".","9260013",""
"926000420","926001","Bleckley",".","","",".","9260013",""
"926000421","926001","Brantley",".","","",".","9260013",""
"926000422","926001","Brooks",".","","",".","9260013",""
"926000423","926001","Bryan",".","","",".","9260013",""
"926000424","926001","Bulloch",".","","",".","9260013",""
"926000425","926001","Burke",".","","",".","9260013",""
"926000426","926001","Butts",".","","",".","9260013",""
"926000427","926001","Calhoun",".","","",".","9260013",""
"926000428","926001","Camden",".","","",".","9260013",""
"926000429","926001","Candler",".","","",".","9260013",""
"926000430","926001","Carroll",".","","",".","9260013",""
"926000431","926001","Catoosa",".","","",".","9260013",""
"926000432","926001","Charlton",".","","",".","9260013",""
"926000433","926001","Chatham",".","","",".","9260013",""
"926000434","926001","Chattahoochee",".","","",".","9260013",""
"926000435","926001","Chattooga",".","","",".","9260013",""
"926000436","926001","Cherokee",".","","",".","9260013",""
"926000437","926001","Clarke",".","","",".","9260013",""
"926000438","926001","Clay",".","","",".","9260013",""
"926000439","926001","Clayton",".","","",".","9260013",""
"926000440","926001","Clinch",".","","",".","9260013",""
"926000441","926001","Cobb",".","","",".","9260013",""
"926000442","926001","Coffee",".","","",".","9260013",""
"926000443","926001","Colquitt",".","","",".","9260013",""
"926000444","926001","Columbia",".","","",".","9260013",""
"926000445","926001","Cook",".","","",".","9260013",""
"926000446","926001","Coweta",".","","",".","9260013",""
"926000447","926001","Crawford",".","","",".","9260013",""
"926000448","926001","Crisp",".","","",".","9260013",""
"926000449","926001","Dade",".","","",".","9260013",""
"926000450","926001","Dawson",".","","",".","9260013",""
"926000451","926001","DeKalb",".","","",".","9260013",""
"926000452","926001","Decatur",".","","",".","9260013",""
"926000453","926001","Dodge",".","","",".","9260013",""
"926000454","926001","Dooly",".","","",".","9260013",""
"926000455","926001","Dougherty",".","","",".","9260013",""
"926000456","926001","Douglas",".","","",".","9260013",""
"926000457","926001","Early",".","","",".","9260013",""
"926000458","926001","Echols",".","","",".","9260013",""
"926000459","926001","Effingham",".","","",".","9260013",""
"926000460","926001","Elbert",".","","",".","9260013",""
"926000461","926001","Emanuel",".","","",".","9260013",""
"926000462","926001","Evans",".","","",".","9260013",""
