"Product_ID","Start_Date","End_Date","Unit_Cost_Price","Unit_Sales_Price","Factor"
"210200300002","28JUL2001","18JUN2002","$10.40","$20.60","1.00"
"210200300002","19JUN2002","31DEC9999","$10.40","$20.60","1.00"
"210200300003","01JAN1998","31DEC9999","$27.70","$55.20","1.00"
"210200300004","01JAN1998","31DEC9999","$8.55","$16.90","1.00"
"210200300005","01JAN1998","31DEC9999","$3.00","$5.90","1.00"
"210200300006","01JAN1998","31DEC9999","$7.70","$14.30","1.00"
"210200300007","01JAN1998","31DEC9999","$25.30","$50.40","1.00"
"210200300008","01JAN1998","31DEC9999","$10.20","$20.20","1.00"
"210200300009","01JAN1998","31DEC9999","$10.55","$20.90","1.00"
"210200300010","01JAN1998","31DEC9999","$5.80","$11.50","1.00"
"210200300011","01JAN1998","31DEC9999","$8.35","$16.50","1.00"
"210200300012","01JAN1998","31DEC9999","$9.90","$19.60","1.00"
"210200300013","01JAN1998","31DEC9999","$5.90","$11.70","1.00"
"210200300014","01JAN1998","31DEC9999","$6.60","$13.10","1.00"
"210200300015","01JAN1998","02NOV1998","$6.50","$12.90","1.01"
"210200300015","03NOV1998","04SEP1999","$6.50","$12.90","1.00"
"210200300015","05SEP1999","06JUL2000","$6.50","$12.90","1.00"
"210200300015","07JUL2000","08MAY2001","$6.50","$12.90","1.00"
"210200300015","09MAY2001","10MAR2002","$6.50","$12.90","1.00"
"210200300015","11MAR2002","31DEC9999","$6.50","$12.90","1.00"
"210200300016","01JAN1998","31DEC9999","$5.90","$11.70","1.00"
"210200300017","01JAN1998","31DEC9999","$6.80","$13.50","1.00"
"210200300018","01JAN1998","31DEC9999","$9.75","$19.30","1.00"
"210200300019","01JAN1998","31DEC9999","$13.50","$26.80","1.00"
"210200300020","01JAN1998","30OCT1998","$19.15","$42.80","1.02"
"210200300020","31OCT1998","29AUG1999","$19.50","$43.60","1.02"
"210200300020","30AUG1999","27JUN2000","$19.85","$44.40","1.02"
"210200300020","28JUN2000","26APR2001","$20.00","$44.80","1.01"
"210200300020","27APR2001","23FEB2002","$20.00","$44.80","1.00"
"210200300020","24FEB2002","31DEC9999","$20.00","$44.80","1.00"
"210200300021","01JAN1998","31DEC9999","$17.10","$34.00","1.00"
"210200300022","01JAN1998","31DEC9999","$7.75","$15.30","1.00"
"210200300023","01JAN1998","19JAN1999","$20.25","$40.30","1.00"
"210200300023","20JAN1999","07FEB2000","$20.25","$40.30","1.00"
"210200300023","08FEB2000","25FEB2001","$20.25","$40.30","1.00"
"210200300023","26FEB2001","16MAR2002","$20.25","$40.30","1.00"
"210200300023","17MAR2002","31DEC9999","$20.25","$40.30","1.00"
"210200300024","01JAN1998","31DEC9999","$33.40","$66.60","1.00"
"210200300025","01JAN1998","31DEC9999","$19.15","$38.10","1.00"
"210200300026","01JAN1998","31DEC9999","$20.30","$40.40","1.00"
"210200300027","01JAN1998","31DEC9999","$17.60","$35.00","1.00"
"210200300028","01JAN1998","31DEC9999","$21.40","$42.60","1.00"
"210200300029","01JAN1998","31DEC9999","$2.10","$4.00","1.00"
"210200300030","01JAN1998","31DEC9999","$9.65","$19.10","1.00"
"210200300031","01JAN1998","31DEC9999","$2.05","$4.00","1.00"
"210200300032","01JAN1998","31DEC9999","$19.75","$39.30","1.00"
"210200300033","01JAN1998","31DEC9999","$28.25","$56.30","1.00"
"210200300034","01JAN1998","31DEC9999","$7.55","$14.90","1.00"
"210200300035","01JAN1998","31DEC9999","$5.80","$11.50","1.00"
"210200300036","01JAN1998","31DEC9999","$9.80","$19.40","1.00"
"210200300037","01JAN1998","31DEC9999","$8.40","$16.60","1.00"
"210200300038","01JAN1998","31DEC9999","$9.30","$18.40","1.00"
"210200300039","01JAN1998","31DEC9999","$5.00","$9.90","1.00"
"210200300040","01JAN1998","31DEC9999","$8.10","$16.00","1.00"
"210200300041","01JAN1998","31DEC9999","$6.00","$11.90","1.00"
"210200300042","01JAN1998","31DEC9999","$13.50","$26.80","1.00"
"210200300043","01JAN1998","31DEC9999","$5.90","$11.70","1.00"
"210200300044","01JAN1998","31DEC9999","$5.60","$11.10","1.00"
"210200300045","01JAN1998","31DEC9999","$6.45","$12.80","1.00"
"210200300046","01JAN1998","31DEC9999","$29.35","$58.50","1.00"
"210200300047","01JAN1998","31DEC9999","$7.50","$14.80","1.00"
"210200300048","01JAN1998","31DEC9999","$12.60","$25.00","1.00"
"210200300049","01JAN1998","30NOV1998","$8.05","$15.90","1.01"
"210200300049","01DEC1998","30OCT1999","$8.05","$15.90","1.00"
"210200300049","31OCT1999","28SEP2000","$8.05","$15.90","1.00"
"210200300049","29SEP2000","28AUG2001","$8.05","$15.90","1.00"
"210200300049","29AUG2001","28JUL2002","$8.05","$15.90","1.00"
"210200300049","29JUL2002","31DEC9999","$8.05","$15.90","1.00"
"210200300050","01JAN1998","31DEC9999","$10.65","$21.10","1.00"
"210200300051","01JAN1998","31DEC9999","$12.95","$25.70","1.00"
"210200300052","01JAN1998","31DEC9999","$11.05","$21.90","1.00"
"210200300053","01JAN1998","31DEC9999","$21.30","$42.40","1.00"
"210200300054","01JAN1998","31DEC9999","$7.35","$14.50","1.00"
"210200300055","01JAN1998","31DEC9999","$51.65","$103.10","1.00"
"210200300056","01JAN1998","31DEC9999","$18.50","$36.80","1.00"
"210200300057","01JAN1998","31DEC9999","$16.10","$32.00","1.00"
"210200300058","01JAN1998","31DEC9999","$16.75","$33.30","1.00"
"210200300059","01JAN1998","20NOV1998","$11.30","$22.40","1.00"
"210200300059","21NOV1998","10OCT1999","$11.30","$22.40","1.00"
"210200300059","11OCT1999","29AUG2000","$11.30","$22.40","1.00"
"210200300059","30AUG2000","19JUL2001","$11.30","$22.40","1.00"
"210200300059","20JUL2001","08JUN2002","$11.30","$22.40","1.00"
"210200300059","09JUN2002","31DEC9999","$11.30","$22.40","1.00"
"210200300060","01JAN1998","31DEC9999","$12.35","$24.50","1.00"
"210200300061","01JAN1998","31DEC1998","$12.40","$24.60","1.01"
"210200300061","01JAN1999","31DEC1999","$12.50","$24.80","1.01"
"210200300061","01JAN2000","30DEC2000","$12.50","$24.80","1.00"
"210200300061","31DEC2000","30DEC2001","$12.50","$24.80","1.00"
"210200300061","31DEC2001","31DEC9999","$12.50","$24.80","1.00"
"210200300062","01JAN1998","31DEC9999","$17.55","$34.90","1.00"
"210200300063","01JAN1998","31DEC9999","$35.95","$71.70","1.00"
"210200300064","01JAN1998","10JAN1999","$52.50","$104.80","1.00"
"210200300064","11JAN1999","20JAN2000","$52.50","$104.80","1.00"
"210200300064","21JAN2000","29JAN2001","$52.50","$104.80","1.00"
"210200300064","30JAN2001","08FEB2002","$52.50","$104.80","1.00"
"210200300064","09FEB2002","31DEC9999","$52.50","$104.80","1.00"
"210200300065","01JAN1998","31DEC9999","$5.90","$11.70","1.00"
"210200300066","01JAN1998","31DEC9999","$16.90","$33.60","1.00"
"210200300067","01JAN1998","31DEC9999","$31.20","$62.20","1.00"
"210200300068","01JAN1998","31DEC9999","$14.65","$29.10","1.00"
"210200300069","01JAN1998","28DEC1998","$17.75","$35.30","1.00"
"210200300069","29DEC1998","25DEC1999","$17.75","$35.30","1.00"
"210200300069","26DEC1999","21DEC2000","$17.75","$35.30","1.00"
"210200300069","22DEC2000","18DEC2001","$17.75","$35.30","1.00"
"210200300069","19DEC2001","31DEC9999","$17.75","$35.30","1.00"
"210200300070","01JAN1998","31DEC9999","$18.50","$36.80","1.00"
"210200300071","01JAN1998","31DEC9999","$22.45","$44.70","1.00"
"210200300072","01JAN1998","31DEC9999","$22.45","$44.70","1.00"
"210200300073","01JAN1998","31DEC9999","$6.90","$13.70","1.00"
"210200300074","01JAN1998","15DEC1998","$11.60","$23.00","1.01"
"210200300074","16DEC1998","29NOV1999","$11.70","$23.20","1.01"
"210200300074","30NOV1999","12NOV2000","$11.80","$23.40","1.01"
"210200300074","13NOV2000","27OCT2001","$11.80","$23.40","1.00"
"210200300074","28OCT2001","11OCT2002","$11.80","$23.40","1.00"
"210200300074","12OCT2002","31DEC9999","$11.80","$23.40","1.00"
"210200300075","01JAN1998","31DEC9999","$18.70","$37.20","1.00"
"210200300076","01JAN1998","31DEC9999","$47.50","$94.80","1.00"
"210200300077","01JAN1998","31DEC9999","$20.25","$40.30","1.00"
"210200300078","01JAN1998","31DEC9999","$11.20","$22.20","1.00"
"210200300079","01JAN1998","31DEC9999","$16.15","$32.10","1.00"
"210200300080","01JAN1998","31DEC9999","$15.20","$30.20","1.00"
"210200300081","01JAN1998","31DEC9999","$7.70","$15.20","1.00"
"210200300082","01JAN1998","31DEC9999","$20.35","$40.50","1.00"
"210200300083","01JAN1998","31DEC9999","$25.15","$50.10","1.00"
"210200300084","01JAN1998","31DEC9999","$8.45","$16.70","1.00"
"210200300085","01JAN1998","31DEC9999","$9.15","$18.10","1.00"
"210200300086","01JAN1998","31DEC9999","$11.50","$22.80","1.00"
"210200300087","01JAN1998","31DEC9999","$10.05","$19.90","1.00"
"210200300088","01JAN1998","16DEC1998","$6.15","$12.20","1.01"
"210200300088","17DEC1998","01DEC1999","$6.20","$12.30","1.01"
"210200300088","02DEC1999","15NOV2000","$6.20","$12.30","1.00"
"210200300088","16NOV2000","31OCT2001","$6.20","$12.30","1.00"
"210200300088","01NOV2001","16OCT2002","$6.20","$12.30","1.00"
"210200300088","17OCT2002","31DEC9999","$6.20","$12.30","1.00"
"210200300089","01JAN1998","31DEC9999","$16.95","$33.70","1.00"
"210200300090","01JAN1998","31DEC9999","$6.85","$13.60","1.00"
"210200300091","01JAN1998","31DEC9999","$6.70","$13.30","1.00"
"210200300092","01JAN1998","31DEC9999","$25.45","$50.70","1.00"
"210200300093","01JAN1998","31DEC9999","$14.05","$27.90","1.00"
"210200300094","01JAN1998","31DEC9999","$9.30","$18.40","1.00"
"210200300095","01JAN1998","31DEC9999","$13.50","$26.80","1.00"
"210200300096","01JAN1998","28DEC1998","$21.15","$42.10","1.01"
"210200300096","29DEC1998","25DEC1999","$21.15","$42.10","1.00"
"210200300096","26DEC1999","21DEC2000","$21.15","$42.10","1.00"
"210200300096","22DEC2000","18DEC2001","$21.15","$42.10","1.00"
"210200300096","19DEC2001","31DEC9999","$21.15","$42.10","1.00"
"210200300097","01JAN1998","31DEC9999","$14.10","$28.00","1.00"
"210200300098","01JAN1998","31DEC9999","$17.35","$34.50","1.00"
"210200300099","01JAN1998","30OCT1998","$11.25","$22.30","1.00"
"210200300099","31OCT1998","29AUG1999","$11.25","$22.30","1.00"
"210200300099","30AUG1999","27JUN2000","$11.25","$22.30","1.00"
"210200300099","28JUN2000","26APR2001","$11.25","$22.30","1.00"
"210200300099","27APR2001","23FEB2002","$11.25","$22.30","1.00"
"210200300099","24FEB2002","31DEC9999","$11.25","$22.30","1.00"
"210200300100","01JAN1998","31DEC9999","$17.10","$34.00","1.00"
"210200300101","01JAN1998","09DEC1998","$5.90","$11.70","1.01"
"210200300101","10DEC1998","17NOV1999","$5.95","$11.80","1.01"
"210200300101","18NOV1999","25OCT2000","$6.00","$11.90","1.01"
"210200300101","26OCT2000","03OCT2001","$6.00","$11.90","1.00"
"210200300101","04OCT2001","11SEP2002","$6.00","$11.90","1.00"
"210200300101","12SEP2002","31DEC9999","$6.00","$11.90","1.00"
"210200300102","01JAN1998","31DEC9999","$16.60","$33.00","1.00"
"210200300103","01JAN1998","31DEC9999","$9.95","$19.70","1.00"
"210200300104","01JAN1998","27NOV1998","$11.75","$23.30","1.01"
"210200300104","28NOV1998","24OCT1999","$11.85","$23.50","1.01"
"210200300104","25OCT1999","19SEP2000","$11.95","$23.70","1.01"
"210200300104","20SEP2000","16AUG2001","$11.95","$23.70","1.00"
"210200300104","17AUG2001","13JUL2002","$11.95","$23.70","1.00"
"210200300104","14JUL2002","31DEC9999","$11.95","$23.70","1.00"
"210200300105","01JAN1998","31DEC9999","$11.40","$22.60","1.00"
"210200300106","01JAN1998","17JAN1999","$11.65","$23.10","1.01"
"210200300106","18JAN1999","03FEB2000","$11.75","$23.30","1.01"
"210200300106","04FEB2000","19FEB2001","$11.85","$23.50","1.01"
"210200300106","20FEB2001","08MAR2002","$11.85","$23.50","1.00"
"210200300106","09MAR2002","31DEC9999","$11.85","$23.50","1.00"
"210200300107","01JAN1998","31DEC9999","$17.30","$34.40","1.00"
"210200300108","01JAN1998","31DEC9999","$9.55","$18.90","1.00"
"210200300109","01JAN1998","31DEC9999","$19.45","$38.70","1.00"
"210200300110","01JAN1998","31DEC9999","$16.65","$33.10","1.00"
"210200300111","01JAN1998","31DEC9999","$20.40","$40.60","1.00"
"210200300112","01JAN1998","31DEC9999","$11.45","$22.70","1.00"
"210200300113","01JAN1998","23JAN1999","$17.35","$34.50","1.01"
"210200300113","24JAN1999","15FEB2000","$17.50","$34.80","1.01"
"210200300113","16FEB2000","09MAR2001","$17.50","$34.80","1.00"
"210200300113","10MAR2001","01APR2002","$17.50","$34.80","1.00"
"210200300113","02APR2002","31DEC9999","$17.50","$34.80","1.00"
"210200300114","01JAN1998","31DEC9999","$20.40","$40.60","1.00"
"210200300115","01JAN1998","31DEC9999","$12.20","$24.20","1.00"
"210200300116","01JAN1998","31DEC9999","$6.85","$13.60","1.00"
"210200300117","01JAN1998","31DEC9999","$18.60","$37.30","1.00"
"210200300118","01JAN1998","10NOV1998","$19.25","$38.60","1.00"
"210200300118","11NOV1998","20SEP1999","$19.25","$38.60","1.00"
"210200300118","21SEP1999","30JUL2000","$19.25","$38.60","1.00"
"210200300118","31JUL2000","09JUN2001","$19.25","$38.60","1.00"
"210200300118","10JUN2001","19APR2002","$19.25","$38.60","1.00"
"210200300118","20APR2002","31DEC9999","$19.25","$38.60","1.00"
"210200300119","01JAN1998","31DEC9999","$19.75","$39.60","1.00"
"210200300120","01JAN1998","31DEC9999","$19.55","$39.20","1.00"
"210200300121","01JAN1998","22JAN1999","$36.90","$70.80","1.01"
"210200300121","23JAN1999","13FEB2000","$37.25","$71.50","1.01"
"210200300121","14FEB2000","06MAR2001","$37.60","$72.20","1.01"
"210200300121","07MAR2001","28MAR2002","$37.60","$72.20","1.00"
"210200300121","29MAR2002","31DEC9999","$37.60","$72.20","1.00"
"210200300122","01JAN1998","31DEC9999","$12.50","$24.80","1.00"
"210200300123","01JAN1998","31DEC9999","$13.25","$26.30","1.00"
"210200300124","01JAN1998","31DEC9999","$16.15","$32.10","1.00"
"210200300125","01JAN1998","31DEC9999","$21.40","$42.60","1.00"
"210200400002","01JAN1998","31DEC9999","$21.00","$41.80","1.00"
"210200400003","01JAN1998","31DEC9999","$17.65","$35.10","1.00"
"210200400004","01JAN1998","31DEC9999","$31.25","$62.30","1.00"
"210200400005","01JAN1998","31DEC9999","$24.55","$48.90","1.00"
"210200400006","01JAN1998","31DEC9999","$20.80","$41.40","1.00"
"210200400007","01JAN1998","16DEC1998","$18.25","$36.30","1.01"
"210200400007","17DEC1998","01DEC1999","$18.25","$36.30","1.00"
"210200400007","02DEC1999","15NOV2000","$18.25","$36.30","1.00"
"210200400007","16NOV2000","31OCT2001","$18.25","$36.30","1.00"
"210200400007","01NOV2001","16OCT2002","$18.25","$36.30","1.00"
"210200400007","17OCT2002","31DEC9999","$18.25","$36.30","1.00"
"210200400008","01JAN1998","31DEC9999","$17.00","$33.80","1.00"
"210200400009","01JAN1998","31DEC9999","$28.35","$56.50","1.00"
"210200400010","01JAN1998","31DEC9999","$23.50","$46.80","1.00"
"210200400011","01JAN1998","31DEC9999","$23.10","$46.00","1.00"
"210200400012","01JAN1998","31DEC9999","$16.80","$33.40","1.00"
"210200400013","01JAN1998","31DEC9999","$16.95","$33.70","1.00"
"210200400014","01JAN1998","31DEC9999","$18.15","$36.10","1.00"
"210200400015","01JAN1998","31DEC9999","$21.15","$42.10","1.00"
"210200400016","01JAN1998","31DEC9999","$18.45","$36.70","1.00"
"210200400017","01JAN1998","11NOV1998","$7.35","$14.70","1.00"
"210200400017","12NOV1998","22SEP1999","$7.35","$14.70","1.00"
"210200400017","23SEP1999","02AUG2000","$7.35","$14.70","1.00"
"210200400017","03AUG2000","13JUN2001","$7.35","$14.70","1.00"
"210200400017","14JUN2001","24APR2002","$7.35","$14.70","1.00"
"210200400017","25APR2002","31DEC9999","$7.35","$14.70","1.00"
"210200400018","01JAN1998","31DEC9999","$20.70","$41.20","1.00"
"210200400019","01JAN1998","25NOV1998","$26.70","$53.20","1.01"
"210200400019","26NOV1998","20OCT1999","$26.70","$53.20","1.00"
"210200400019","21OCT1999","13SEP2000","$26.70","$53.20","1.00"
"210200400019","14SEP2000","08AUG2001","$26.70","$53.20","1.00"
"210200400019","09AUG2001","03JUL2002","$26.70","$53.20","1.00"
"210200400019","04JUL2002","31DEC9999","$26.70","$53.20","1.00"
"210200400020","01JAN1998","31DEC9999","$19.10","$38.00","1.00"
"210200400021","01JAN1998","31DEC9999","$20.65","$41.10","1.00"
"210200400022","01JAN1998","31DEC9999","$17.45","$34.70","1.00"
"210200400023","01JAN1998","31DEC9999","$20.20","$40.20","1.00"
"210200400024","01JAN1998","31DEC9999","$17.55","$34.90","1.00"
"210200400025","01JAN1998","31DEC9999","$27.15","$54.10","1.00"
"210200400026","01JAN1998","23DEC1998","$33.50","$66.80","1.00"
"210200400026","24DEC1998","15DEC1999","$33.50","$66.80","1.00"
"210200400026","16DEC1999","06DEC2000","$33.50","$66.80","1.00"
"210200400026","07DEC2000","28NOV2001","$33.50","$66.80","1.00"
"210200400026","29NOV2001","20NOV2002","$33.50","$66.80","1.00"
"210200400026","21NOV2002","31DEC9999","$33.50","$66.80","1.00"
"210200400027","01JAN1998","31DEC9999","$24.65","$49.10","1.00"
"210200400028","01JAN1998","10JAN1999","$33.70","$67.20","1.00"
"210200400028","11JAN1999","20JAN2000","$33.70","$67.20","1.00"
"210200400028","21JAN2000","29JAN2001","$33.70","$67.20","1.00"
"210200400028","30JAN2001","08FEB2002","$33.70","$67.20","1.00"
"210200400028","09FEB2002","31DEC9999","$33.70","$67.20","1.00"
"210200400029","01JAN1998","31DEC9999","$24.45","$48.70","1.00"
"210200400030","01JAN1998","31DEC9999","$32.65","$65.10","1.00"
"210200400031","01JAN1998","31DEC9999","$24.80","$49.40","1.00"
"210200400032","01JAN1998","31DEC9999","$20.35","$40.70","1.00"
"210200400033","01JAN1998","31DEC9999","$13.65","$27.10","1.00"
"210200400034","01JAN1998","31DEC9999","$18.40","$36.60","1.00"
"210200400035","01JAN1998","07JAN1999","$17.70","$35.20","1.00"
"210200400035","08JAN1999","14JAN2000","$17.70","$35.20","1.00"
"210200400035","15JAN2000","20JAN2001","$17.70","$35.20","1.00"
"210200400035","21JAN2001","27JAN2002","$17.70","$35.20","1.00"
"210200400035","28JAN2002","31DEC9999","$17.70","$35.20","1.00"
"210200400036","01JAN1998","31DEC9999","$22.20","$44.20","1.00"
"210200400037","01JAN1998","23JAN1999","$20.35","$40.50","1.00"
"210200400037","24JAN1999","15FEB2000","$20.35","$40.50","1.00"
"210200400037","16FEB2000","09MAR2001","$20.35","$40.50","1.00"
"210200400037","10MAR2001","01APR2002","$20.35","$40.50","1.00"
"210200400037","02APR2002","31DEC9999","$20.35","$40.50","1.00"
"210200400038","01JAN1998","31DEC9999","$20.05","$39.90","1.00"
"210200400039","01JAN1998","31DEC9999","$18.50","$36.80","1.00"
"210200400040","01JAN1998","08JAN1999","$23.35","$46.50","1.00"
"210200400040","09JAN1999","16JAN2000","$23.35","$46.50","1.00"
"210200400040","17JAN2000","23JAN2001","$23.35","$46.50","1.00"
"210200400040","24JAN2001","31JAN2002","$23.35","$46.50","1.00"
"210200400040","01FEB2002","31DEC9999","$23.35","$46.50","1.00"
"210200400041","01JAN1998","24DEC1998","$18.50","$36.80","1.01"
"210200400041","25DEC1998","17DEC1999","$18.65","$37.10","1.01"
"210200400041","18DEC1999","09DEC2000","$18.80","$37.40","1.01"
"210200400041","10DEC2000","02DEC2001","$18.80","$37.40","1.00"
"210200400041","03DEC2001","25NOV2002","$18.80","$37.40","1.00"
"210200400041","26NOV2002","31DEC9999","$18.80","$37.40","1.00"
"210200400042","01JAN1998","31DEC9999","$20.00","$39.80","1.00"
"210200400043","01JAN1998","31DEC9999","$20.30","$40.40","1.00"
"210200400044","01JAN1998","31DEC9999","$18.10","$36.00","1.00"
"210200400045","01JAN1998","14NOV1998","$16.10","$32.00","1.00"
"210200400045","15NOV1998","28SEP1999","$16.10","$32.00","1.00"
"210200400045","29SEP1999","11AUG2000","$16.10","$32.00","1.00"
"210200400045","12AUG2000","25JUN2001","$16.10","$32.00","1.00"
"210200400045","26JUN2001","09MAY2002","$16.10","$32.00","1.00"
"210200400045","10MAY2002","31DEC9999","$16.10","$32.00","1.00"
